zip,city,state,latitude,longitude
12036,CHARLOTTEVILLE,NY,42.53407243,-74.68570601
12037,CHATHAM,NY,42.35374932,-73.58916494
12041,CLARKSVILLE,NY,42.570131855,-73.96328006
12042,CLIMAX,NY,42.372802249,-73.8891136
12043,COBLESKILL,NY,42.692113274,-74.49492005
12046,COEYMANS HOLLOW,NY,42.478916436,-73.90850107
12047,COHOES,NY,42.776733109,-73.71358104
12051,COXSACKIE,NY,42.353230954,-73.8178059
12052,CROPSEYVILLE,NY,42.755190705,-73.48712476
12053,DELANSON,NY,42.755832563,-74.18304744
12054,DELMAR,NY,42.615311913,-73.83728241
12056,DUANESBURG,NY,42.766213263,-74.08895107
12057,EAGLE BRIDGE,NY,42.964197043,-73.34651435
12058,EARLTON,NY,42.345915884,-73.92168065
12059,EAST BERNE,NY,42.618846784,-74.05738582
12060,EAST CHATHAM,NY,42.411752071,-73.49868352
12061,EAST GREENBUSH,NY,42.598125437,-73.68837038
12062,EAST NASSAU,NY,42.526719034,-73.5014729
12063,EAST SCHODACK,NY,42.563398723,-73.63399518
12064,EAST WORCESTER,NY,42.606979718,-74.66475757
12065,CLIFTON PARK,NY,42.853664549,-73.77750854
12066,ESPERANCE,NY,42.77560678,-74.29201245
12067,FEURA BUSH,NY,42.565183317,-73.91484503
12068,FONDA,NY,42.955483768,-74.37071013
12069,FORT HUNTER,NY,42.942036,-74.284628
12070,FORT JOHNSON,NY,42.978079787,-74.24365004
12071,FULTONHAM,NY,42.54697822,-74.40875608
12072,FULTONVILLE,NY,42.898498088,-74.3752561
12074,GALWAY,NY,43.05120296,-74.05035338
12075,GHENT,NY,42.305280432,-73.64649939
12076,GILBOA,NY,42.410432842,-74.37939681
12077,GLENMONT,NY,42.597228694,-73.79705742
12078,GLOVERSVILLE,NY,43.061497498,-74.3352279
12083,GREENVILLE,NY,42.424198295,-74.03463054
12084,GUILDERLAND,NY,42.697049769,-73.89807962
12085,GUILDERLAND CENTER,NY,42.7206,-73.9893
12086,HAGAMAN,NY,42.987932013,-74.12186208
12087,HANNACROIX,NY,42.429083261,-73.8854823
12089,HOOSICK,NY,42.8873,-73.3156
12090,HOOSICK FALLS,NY,42.896301312,-73.35631566
12092,HOWES CAVE,NY,42.702351051,-74.37592663
12093,JEFFERSON,NY,42.491322625,-74.62995985
12094,JOHNSONVILLE,NY,42.893419929,-73.49631251
12095,JOHNSTOWN,NY,43.011574754,-74.37774129
12106,KINDERHOOK,NY,42.388117645,-73.707677
12108,LAKE PLEASANT,NY,43.448942139,-74.47550419
12110,LATHAM,NY,42.747861394,-73.76534658
12115,MALDEN BRIDGE,NY,42.459699909,-73.59360533
12116,MARYLAND,NY,42.528254314,-74.93945552
12117,MAYFIELD,NY,43.140627305,-74.23942353
12118,MECHANICVILLE,NY,42.909572615,-73.71724598
12120,MEDUSA,NY,42.455437316,-74.13646809
12121,MELROSE,NY,42.843756851,-73.60830671
12122,MIDDLEBURGH,NY,42.557677312,-74.31799914
12123,NASSAU,NY,42.525059962,-73.61141557
12125,NEW LEBANON,NY,42.474329322,-73.40722107
12130,NIVERVILLE,NY,42.444088506,-73.65728646
12131,NORTH BLENHEIM,NY,42.450984304,-74.46244087
12134,NORTHVILLE,NY,43.225974513,-74.15500823
12136,OLD CHATHAM,NY,42.433935215,-73.55707062
12137,PATTERSONVILLE,NY,42.85829807,-74.12393437
12138,PETERSBURG,NY,42.755784725,-73.37703179
12139,PISECO,NY,43.411483675,-74.55536607
12140,POESTENKILL,NY,42.690446807,-73.57500871
12143,RAVENA,NY,42.473553574,-73.82442213
12144,RENSSELAER,NY,42.640067216,-73.72097048
12147,RENSSELAERVILLE,NY,42.510754399,-74.15091396
12148,REXFORD,NY,42.843929732,-73.85008213
12149,RICHMONDVILLE,NY,42.633372618,-74.56505879
12150,ROTTERDAM JUNCTION,NY,42.877751177,-74.04881684
12151,ROUND LAKE,NY,42.929793182,-73.79467346
12153,SAND LAKE,NY,42.639322559,-73.48625598
12154,SCHAGHTICOKE,NY,42.917224193,-73.60158183
12155,SCHENEVUS,NY,42.580815701,-74.82720091
12156,SCHODACK LANDING,NY,42.48006846,-73.74132021
12157,SCHOHARIE,NY,42.664413875,-74.30483579
12158,SELKIRK,NY,42.55366438,-73.81728653
12159,SLINGERLANDS,NY,42.652991178,-73.87019633
12160,SLOANSVILLE,NY,42.75922058,-74.36161167
12164,SPECULATOR,NY,43.4849511,-74.3830548
12165,SPENCERTOWN,NY,42.317022821,-73.5017192
12166,SPRAKERS,NY,42.839089232,-74.45125361
12167,STAMFORD,NY,42.415815258,-74.60231824
12168,STEPHENTOWN,NY,42.556566074,-73.37764883
12169,STEPHENTOWN,NY,42.571242646,-73.43516568
12170,STILLWATER,NY,42.970901842,-73.66446754
12173,STUYVESANT,NY,42.36957504,-73.75565248
12175,SUMMIT,NY,42.562618937,-74.5756527
12176,SURPRISE,NY,42.39054182,-73.96666241
12180,TROY,NY,42.728596832,-73.66606431
12182,TROY,NY,42.781852742,-73.66337007
12183,TROY,NY,42.743106793,-73.69268648
12184,VALATIE,NY,42.42809554,-73.66739506
12185,VALLEY FALLS,NY,42.885683396,-73.52794912
12186,VOORHEESVILLE,NY,42.64244109,-73.94304789
12187,WARNERVILLE,NY,42.636299422,-74.47799064
12188,WATERFORD,NY,42.809457504,-73.69923606
12189,WATERVLIET,NY,42.732944829,-73.71560144
12190,WELLS,NY,43.4049093,-74.2829826
12192,WEST COXSACKIE,NY,42.392058561,-73.82540469
12193,WESTERLO,NY,42.518629894,-74.04347061
12194,WEST FULTON,NY,42.529407024,-74.43809682
12196,WEST SAND LAKE,NY,42.637823738,-73.61228432
12197,WORCESTER,NY,42.604961252,-74.73025004
12198,WYNANTSKILL,NY,42.682937926,-73.63748694
12202,ALBANY,NY,42.641686387,-73.76226367
12203,ALBANY,NY,42.676982558,-73.82694081
12204,ALBANY,NY,42.684779039,-73.73554826
12205,ALBANY,NY,42.714740732,-73.81871262
12206,ALBANY,NY,42.670086347,-73.77817969
12207,ALBANY,NY,42.653597841,-73.75121896
12208,ALBANY,NY,42.6561522,-73.79654689
12209,ALBANY,NY,42.641893068,-73.78558279
12210,ALBANY,NY,42.656306501,-73.76053605
12211,ALBANY,NY,42.706310493,-73.76579455
12302,SCHENECTADY,NY,42.856551415,-73.9536761
12303,SCHENECTADY,NY,42.767758489,-73.93729369
12304,SCHENECTADY,NY,42.782251483,-73.90792415
12305,SCHENECTADY,NY,42.816050697,-73.9423868
12306,SCHENECTADY,NY,42.789206495,-73.98275959
12307,SCHENECTADY,NY,42.804858206,-73.93530851
12308,SCHENECTADY,NY,42.819598066,-73.91893534
12309,SCHENECTADY,NY,42.799950151,-73.88070589
12401,KINGSTON,NY,41.933462857,-74.01325759
12404,ACCORD,NY,41.818771833,-74.23600829
12405,ACRA,NY,42.318419338,-74.07892164
12406,ARKVILLE,NY,42.125998779,-74.5790492
12407,ASHLAND,NY,42.300379759,-74.31981017
12409,BEARSVILLE,NY,42.045132111,-74.17438868
12410,BIG INDIAN,NY,42.079964787,-74.45380089
12411,BLOOMINGTON,NY,41.878667249,-74.04129454
12412,BOICEVILLE,NY,42.004660041,-74.26636945
12413,CAIRO,NY,42.31073921,-74.02183484
12414,CATSKILL,NY,42.2249983,-73.89634405
12416,CHICHESTER,NY,42.10117,-74.29205212
12418,CORNWALLVILLE,NY,42.365097915,-74.14437981
12419,COTTEKILL,NY,41.860223798,-74.1041228
12421,DENVER,NY,42.255510385,-74.53694011
12422,DURHAM,NY,42.396505976,-74.18739932
12423,EAST DURHAM,NY,42.381669546,-74.1105953
12424,EAST JEWETT,NY,42.24977203,-74.18105481
12427,ELKA PARK,NY,42.156295274,-74.1201876
12428,ELLENVILLE,NY,41.723420655,-74.4101723
12430,FLEISCHMANNS,NY,42.19578619,-74.51598276
12431,FREEHOLD,NY,42.35806443,-74.02131202
12433,GLENFORD,NY,42.004797483,-74.1491972
12434,GRAND GORGE,NY,42.354379545,-74.47750389
12435,GREENFIELD PARK,NY,41.731374157,-74.51264703
12439,HENSONVILLE,NY,42.307168478,-74.19832276
12440,HIGH FALLS,NY,41.81236568,-74.14162629
12442,HUNTER,NY,42.237062312,-74.26405071
12443,HURLEY,NY,41.925983717,-74.06650858
12444,JEWETT,NY,42.25865181,-74.29366548
12446,KERHONKSON,NY,41.803063941,-74.30228537
12448,LAKE HILL,NY,42.071983865,-74.19671597
12449,LAKE KATRINE,NY,41.992055541,-73.99634689
12450,LANESVILLE,NY,42.131545576,-74.24276641
12451,LEEDS,NY,42.290222149,-73.94426982
12454,MAPLECREST,NY,42.286197547,-74.17004101
12455,MARGARETVILLE,NY,42.156872696,-74.6530243
12456,MOUNT MARION,NY,42.036741332,-73.99581942
12457,MOUNT TREMPER,NY,42.038378162,-74.257538
12458,NAPANOCH,NY,41.782010495,-74.40317021
12460,OAK HILL,NY,42.415127611,-74.15907939
12461,OLIVEBRIDGE,NY,41.902474492,-74.25260354
12463,PALENVILLE,NY,42.178151787,-74.01140102
12464,PHOENICIA,NY,42.072115373,-74.32690979
12465,PINE HILL,NY,42.142502921,-74.47294039
12466,PORT EWEN,NY,41.910787069,-73.9766201
12468,PRATTSVILLE,NY,42.302861254,-74.40594208
12469,PRESTON HOLLOW,NY,42.441884338,-74.22968824
12470,PURLING,NY,42.283728127,-74.02535367
12472,ROSENDALE,NY,41.845729157,-74.07443321
12473,ROUND TOP,NY,42.263129763,-74.03252307
12474,ROXBURY,NY,42.283264692,-74.57650217
12477,SAUGERTIES,NY,42.074169657,-73.98125282
12480,SHANDAKEN,NY,42.12236459,-74.37969233
12481,SHOKAN,NY,41.979137854,-74.21418145
12482,SOUTH CAIRO,NY,42.274663788,-73.95844611
12484,STONE RIDGE,NY,41.864607706,-74.17066015
12485,TANNERSVILLE,NY,42.193477667,-74.14378039
12486,TILLSON,NY,41.830696598,-74.07175116
12487,ULSTER PARK,NY,41.866115441,-73.99235436
12491,WEST HURLEY,NY,41.989786815,-74.11498089
12492,WEST KILL,NY,42.206011674,-74.35369209
12494,WEST SHOKAN,NY,41.958051599,-74.27910321
12495,WILLOW,NY,42.068429141,-74.24197414
12496,WINDHAM,NY,42.321489502,-74.2610643
12498,WOODSTOCK,NY,42.035681148,-74.11147059
12501,AMENIA,NY,41.854254201,-73.55375042
12502,ANCRAM,NY,42.071981269,-73.64866173
12503,ANCRAMDALE,NY,42.044162119,-73.58703685
12507,BARRYTOWN,NY,41.999993377,-73.92348726
12508,BEACON,NY,41.507190683,-73.96495541
12513,CLAVERACK,NY,42.218782016,-73.71377995
12514,CLINTON CORNERS,NY,41.868504326,-73.76167391
12515,CLINTONDALE,NY,41.679176658,-74.06390039
12516,COPAKE,NY,42.112802744,-73.56085161
12517,COPAKE FALLS,NY,42.130247324,-73.51703297
12518,CORNWALL,NY,41.43329016,-74.04070568
12520,CORNWALL ON HUDSON,NY,41.44270667,-74.01665049
12521,CRARYVILLE,NY,42.167602366,-73.64254501
12522,DOVER PLAINS,NY,41.730881383,-73.58518239
12523,ELIZAVILLE,NY,42.083389741,-73.77380736
12524,FISHKILL,NY,41.538376326,-73.89548497
12525,GARDINER,NY,41.677185572,-74.17163482
12526,GERMANTOWN,NY,42.122569035,-73.86386825
12528,HIGHLAND,NY,41.714543762,-73.99132428
12529,HILLSDALE,NY,42.196986367,-73.54118837
12531,HOLMES,NY,41.530557778,-73.66939095
12533,HOPEWELL JUNCTION,NY,41.578380699,-73.79159633
12534,HUDSON,NY,42.245364196,-73.76430617
12538,HYDE PARK,NY,41.786882254,-73.90813086
12540,LAGRANGEVILLE,NY,41.65836512,-73.74478495
12542,MARLBORO,NY,41.60657821,-73.98907763
12543,MAYBROOK,NY,41.490850648,-74.2144195
12545,MILLBROOK,NY,41.7721985,-73.68385298
12546,MILLERTON,NY,41.958927498,-73.52721246
12547,MILTON,NY,41.653485598,-73.97498241
12548,MODENA,NY,41.661457795,-74.1033936
12549,MONTGOMERY,NY,41.530739121,-74.24728673
12550,NEWBURGH,NY,41.521526919,-74.03809742
12553,NEW WINDSOR,NY,41.468106878,-74.05865866
12561,NEW PALTZ,NY,41.742726915,-74.0894484
12563,PATTERSON,NY,41.487936218,-73.58122547
12564,PAWLING,NY,41.571492182,-73.59758677
12565,PHILMONT,NY,42.25235,-73.64087
12566,PINE BUSH,NY,41.615934951,-74.32732297
12567,PINE PLAINS,NY,41.983729122,-73.65532604
12569,PLEASANT VALLEY,NY,41.74178134,-73.81222951
12570,POUGHQUAG,NY,41.614452568,-73.68346755
12571,RED HOOK,NY,42.001932217,-73.84769485
12572,RHINEBECK,NY,41.928198674,-73.88688148
12575,ROCK TAVERN,NY,41.470834809,-74.14955193
12577,SALISBURY MILLS,NY,41.438646523,-74.12018124
12578,SALT POINT,NY,41.805697085,-73.79414456
12580,STAATSBURG,NY,41.8479831,-73.88769861
12581,STANFORDVILLE,NY,41.895227322,-73.69367547
12582,STORMVILLE,NY,41.546222926,-73.72962917
12583,TIVOLI,NY,42.060411335,-73.87804828
12585,VERBANK,NY,41.725099789,-73.71495412
12586,WALDEN,NY,41.561981416,-74.17799412
12589,WALLKILL,NY,41.615068756,-74.13295017
12590,WAPPINGERS FALLS,NY,41.587902542,-73.89827978
12592,WASSAIC,NY,41.78842377,-73.55088331
12594,WINGDALE,NY,41.652748486,-73.55768303
12601,POUGHKEEPSIE,NY,41.699783017,-73.91974849
12603,POUGHKEEPSIE,NY,41.680582224,-73.88334749
12701,MONTICELLO,NY,41.652511532,-74.70076987
12719,BARRYVILLE,NY,41.489089795,-74.9179831
12720,BETHEL,NY,41.676896304,-74.88973077
12721,BLOOMINGBURG,NY,41.567687469,-74.42666784
12723,CALLICOON,NY,41.769652668,-75.01588509
12725,CLARYVILLE,NY,41.930271094,-74.54301328
12726,COCHECTON,NY,41.698289404,-74.9768401
12729,CUDDEBACKVILLE,NY,41.464037494,-74.60483374
12732,ELDRED,NY,41.531171304,-74.88406488
12733,FALLSBURG,NY,41.740679355,-74.61017178
12734,FERNDALE,NY,41.750567259,-74.75472038
12736,FREMONT CENTER,NY,41.846493308,-75.02608415
12737,GLEN SPEY,NY,41.483496928,-74.80281285
12738,GLEN WILD,NY,41.651228121,-74.58554566
12740,GRAHAMSVILLE,NY,41.85185811,-74.52581948
12741,HANKINS,NY,41.832476214,-75.07323843
12742,HARRIS,NY,41.713722988,-74.72161318
12743,HIGHLAND LAKE,NY,41.532189411,-74.84986602
12745,HORTONVILLE,NY,41.781574147,-75.02031844
12746,HUGUENOT,NY,41.426619451,-74.64262444
12747,HURLEYVILLE,NY,41.766348844,-74.66084339
12748,JEFFERSONVILLE,NY,41.779006092,-74.9215985
12750,KENOZA LAKE,NY,41.746585368,-74.95888137
12751,KIAMESHA LAKE,NY,41.684797518,-74.66923327
12752,LAKE HUNTINGTON,NY,41.683058748,-74.99156424
12754,LIBERTY,NY,41.798520602,-74.74151527
12758,LIVINGSTON MANOR,NY,41.889108773,-74.81072275
12759,LOCH SHELDRAKE,NY,41.792115708,-74.66178081
12760,LONG EDDY,NY,41.895119797,-75.09908074
12762,MONGAUP VALLEY,NY,41.67885075,-74.80903979
12763,MOUNTAIN DALE,NY,41.688408315,-74.52966919
12764,NARROWSBURG,NY,41.60784847,-75.01319161
12765,NEVERSINK,NY,41.84514082,-74.61449149
12766,NORTH BRANCH,NY,41.816274544,-74.97884612
12768,PARKSVILLE,NY,41.865115914,-74.72044616
12770,POND EDDY,NY,41.441725313,-74.84273406
12771,PORT JERVIS,NY,41.377204076,-74.66452045
12775,ROCK HILL,NY,41.613810563,-74.58375687
12776,ROSCOE,NY,41.944377008,-74.94233617
12777,FORESTBURGH,NY,41.577638076,-74.73536063
12778,SMALLWOOD,NY,41.662032,-74.814383
12779,SOUTH FALLSBURG,NY,41.705290854,-74.62826869
12780,SPARROW BUSH,NY,41.437457566,-74.72182654
12783,SWAN LAKE,NY,41.742924121,-74.83359052
12786,WHITE LAKE,NY,41.655024403,-74.85523572
12787,WHITE SULPHUR SPRINGS,NY,41.803147171,-74.83834026
12788,WOODBOURNE,NY,41.795020094,-74.59606605
12789,WOODRIDGE,NY,41.704184235,-74.57550843
12790,WURTSBORO,NY,41.592733503,-74.50982593
12791,YOUNGSVILLE,NY,41.8028478,-74.88632102
12792,YULAN,NY,41.520981162,-74.93946003
12801,GLENS FALLS,NY,43.312057997,-73.64798808
12803,SOUTH GLENS FALLS,NY,43.289831181,-73.63510566
12804,QUEENSBURY,NY,43.330232503,-73.67920745
12808,ADIRONDACK,NY,43.742978381,-73.7668076
12809,ARGYLE,NY,43.241067184,-73.46389434
12810,ATHOL,NY,43.483329348,-73.87451405
12812,BLUE MOUNTAIN LAKE,NY,43.8253828,-74.3587132
12814,BOLTON LANDING,NY,43.585133396,-73.66713582
12815,BRANT LAKE,NY,43.692873553,-73.72019525
12816,CAMBRIDGE,NY,43.041887469,-73.38355629
12817,CHESTERTOWN,NY,43.642052748,-73.81851586
12819,CLEMONS,NY,43.606940672,-73.45426083
12821,COMSTOCK,NY,43.455742886,-73.39043755
12822,CORINTH,NY,43.241381748,-73.83615535
12823,COSSAYUNA,NY,43.174869158,-73.405136
12824,DIAMOND POINT,NY,43.517587395,-73.70025874
12827,FORT ANN,NY,43.408949485,-73.51841387
12828,FORT EDWARD,NY,43.263047229,-73.60555182
12831,GANSEVOORT,NY,43.169097837,-73.71378154
12832,GRANVILLE,NY,43.393763436,-73.30128855
12833,GREENFIELD CENTER,NY,43.128486338,-73.85453149
12834,GREENWICH,NY,43.098088068,-73.50574195
12835,HADLEY,NY,43.296158364,-73.96116693
12836,HAGUE,NY,43.755465431,-73.51227884
12837,HAMPTON,NY,43.498673476,-73.26358003
12838,HARTFORD,NY,43.347164398,-73.40185765
12839,HUDSON FALLS,NY,43.312967135,-73.57723684
12842,INDIAN LAKE,NY,43.773623628,-74.28552146
12843,JOHNSBURG,NY,43.591194466,-73.9876679
12844,KATTSKILL BAY,NY,43.494815919,-73.62793016
12845,LAKE GEORGE,NY,43.421944641,-73.69836774
12846,LAKE LUZERNE,NY,43.318422998,-73.8224548
12847,LONG LAKE,NY,43.936832966,-74.50378094
12849,MIDDLE GRANVILLE,NY,43.442165179,-73.29648056
12850,MIDDLE GROVE,NY,43.093013197,-73.96481704
12851,MINERVA,NY,43.788733563,-73.98172529
12852,NEWCOMB,NY,43.963154237,-74.12455619
12853,NORTH CREEK,NY,43.700525994,-73.95979869
12854,NORTH GRANVILLE,NY,43.449476815,-73.32350385
12855,NORTH HUDSON,NY,43.982226271,-73.72105462
12857,OLMSTEDVILLE,NY,43.786170632,-73.92202762
12858,PARADOX,NY,43.880646026,-73.67796495
12859,PORTER CORNERS,NY,43.167125495,-73.88378116
12860,POTTERSVILLE,NY,43.721515452,-73.810917
12861,PUTNAM STATION,NY,43.748708672,-73.43178123
12863,ROCK CITY FALLS,NY,43.059745976,-73.92289437
12864,SABAEL,NY,43.717116032,-74.29993758
12865,SALEM,NY,43.204279136,-73.34615657
12866,SARATOGA SPRINGS,NY,43.078668399,-73.7703204
12870,SCHROON LAKE,NY,43.835271254,-73.77063643
12871,SCHUYLERVILLE,NY,43.095233443,-73.60194881
12873,SHUSHAN,NY,43.106091348,-73.32216778
12874,SILVER BAY,NY,43.678911712,-73.50968279
12878,STONY CREEK,NY,43.429887975,-73.95660204
12883,TICONDEROGA,NY,43.845149277,-73.4405792
12885,WARRENSBURG,NY,43.508572122,-73.79246897
12886,WEVERTOWN,NY,43.635255444,-73.93463822
12887,WHITEHALL,NY,43.547384542,-73.38014904
12901,PLATTSBURGH,NY,44.697621157,-73.46696208
12903,PLATTSBURGH,NY,44.679086104,-73.44801004
12910,ALTONA,NY,44.873223934,-73.65024806
12911,KEESEVILLE,NY,44.522450056,-73.46194472
12912,AU SABLE FORKS,NY,44.453882382,-73.69740748
12913,BLOOMINGDALE,NY,44.415497554,-74.05528962
12914,BOMBAY,NY,44.933876461,-74.58783827
12916,BRUSHTON,NY,44.837092467,-74.51328505
12917,BURKE,NY,44.917861232,-74.17558637
12918,CADYVILLE,NY,44.690293957,-73.66561657
12919,CHAMPLAIN,NY,44.977108972,-73.44084183
12920,CHATEAUGAY,NY,44.896879403,-74.06433382
12921,CHAZY,NY,44.880629048,-73.42457334
12922,CHILDWOLD,NY,44.284678257,-74.6728148
12923,CHURUBUSCO,NY,44.944084368,-73.95904254
12924,KEESEVILLE,NY,44.46706579,-73.58310195
12926,CONSTABLE,NY,44.938612376,-74.32711246
12928,CROWN POINT,NY,43.954033022,-73.46864181
12930,DICKINSON CENTER,NY,44.73077752,-74.55002841
12932,ELIZABETHTOWN,NY,44.221142892,-73.59240629
12934,ELLENBURG CENTER,NY,44.873381276,-73.88316201
12935,ELLENBURG DEPOT,NY,44.841700445,-73.79002588
12936,ESSEX,NY,44.280753454,-73.40091339
12937,FORT COVINGTON,NY,44.973061298,-74.48615428
12941,JAY,NY,44.389271278,-73.72535536
12942,KEENE,NY,44.253435973,-73.78172319
12943,KEENE VALLEY,NY,44.190309732,-73.78356991
12944,KEESEVILLE,NY,44.495593019,-73.48095232
12945,LAKE CLEAR,NY,44.352970188,-74.24213892
12946,LAKE PLACID,NY,44.278851169,-73.98498851
12950,LEWIS,NY,44.300889524,-73.55418201
12952,LYON MOUNTAIN,NY,44.71925162,-73.9370385
12953,MALONE,NY,44.839242962,-74.28648721
12955,LYON MOUNTAIN,NY,44.786284429,-73.96666821
12956,MINEVILLE,NY,44.084322088,-73.51292491
12957,MOIRA,NY,44.845763623,-74.56147003
12958,MOOERS,NY,44.960539344,-73.57674632
12959,MOOERS FORKS,NY,44.956268457,-73.67611868
12960,MORIAH,NY,44.039193543,-73.50544269
12961,MORIAH CENTER,NY,44.05358803,-73.53908861
12962,MORRISONVILLE,NY,44.694416582,-73.57640781
12964,NEW RUSSIA,NY,44.13237248,-73.63442774
12965,NICHOLVILLE,NY,44.702783553,-74.69535079
12966,NORTH BANGOR,NY,44.825888674,-74.41717584
12967,NORTH LAWRENCE,NY,44.770085838,-74.66165809
12969,OWLS HEAD,NY,44.70736963,-74.15391989
12970,PAUL SMITHS,NY,44.450509072,-74.27957521
12972,PERU,NY,44.573876836,-73.52474668
12974,PORT HENRY,NY,44.046946956,-73.46397231
12978,REDFORD,NY,44.612254642,-73.8007805
12979,ROUSES POINT,NY,44.987180404,-73.36869154
12980,SAINT REGIS FALLS,NY,44.657700429,-74.55978032
12981,SARANAC,NY,44.636893798,-73.79161213
12983,SARANAC LAKE,NY,44.329747639,-74.14267607
12985,SCHUYLER FALLS,NY,44.595951033,-73.66403766
12986,TUPPER LAKE,NY,44.22875203,-74.46014246
12987,UPPER JAY,NY,44.329553151,-73.77885447
12989,VERMONTVILLE,NY,44.487463725,-74.07164846
12992,WEST CHAZY,NY,44.805464492,-73.51649549
12993,WESTPORT,NY,44.198588377,-73.46394107
12996,WILLSBORO,NY,44.37083907,-73.39873456
12997,WILMINGTON,NY,44.38588804,-73.81207211
12998,WITHERBEE,NY,44.084382911,-73.53496985
13021,AUBURN,NY,42.927613113,-76.56079435
13026,AURORA,NY,42.746158877,-76.6640438
13027,BALDWINSVILLE,NY,43.160791138,-76.31692054
13028,BERNHARDS BAY,NY,43.277562352,-75.93381453
13029,BREWERTON,NY,43.223698653,-76.13133975
13030,BRIDGEPORT,NY,43.161752461,-75.96356105
13031,CAMILLUS,NY,43.042071439,-76.2855505
13032,CANASTOTA,NY,43.092497398,-75.76271793
13033,CATO,NY,43.18312276,-76.56115891
13034,CAYUGA,NY,42.914100135,-76.70658665
13035,CAZENOVIA,NY,42.938921287,-75.8431145
13036,CENTRAL SQUARE,NY,43.299124966,-76.15979969
13037,CHITTENANGO,NY,43.057438111,-75.87830317
13039,CICERO,NY,43.174782067,-76.08907681
13040,CINCINNATUS,NY,42.549632748,-75.9360628
13041,CLAY,NY,43.173651933,-76.16874394
13042,CLEVELAND,NY,43.242991725,-75.8499406
13044,CONSTANTIA,NY,43.275048822,-76.0039275
13045,CORTLAND,NY,42.595701324,-76.18949646
13052,DE RUYTER,NY,42.75206695,-75.87905567
13053,DRYDEN,NY,42.488108052,-76.28614186
13054,DURHAMVILLE,NY,43.154662453,-75.66417815
13057,EAST SYRACUSE,NY,43.072205622,-76.05384744
13060,ELBRIDGE,NY,43.031078547,-76.42792716
13061,ERIEVILLE,NY,42.863502705,-75.75161193
13063,FABIUS,NY,42.857066325,-75.98675126
13066,FAYETTEVILLE,NY,43.027352696,-76.01353344
13068,FREEVILLE,NY,42.503745862,-76.36491227
13069,FULTON,NY,43.324125807,-76.40247501
13071,GENOA,NY,42.668420856,-76.54362918
13072,GEORGETOWN,NY,42.759272306,-75.75529088
13073,GROTON,NY,42.58593367,-76.38128584
13074,HANNIBAL,NY,43.311470862,-76.55047584
13076,HASTINGS,NY,43.350343873,-76.14722548
13077,HOMER,NY,42.671931263,-76.19257099
13078,JAMESVILLE,NY,42.98947735,-76.08385718
13080,JORDAN,NY,43.077753327,-76.47388045
13081,KING FERRY,NY,42.66443093,-76.63133639
13082,KIRKVILLE,NY,43.102428745,-75.95498585
13083,LACONA,NY,43.639297515,-76.02494661
13084,LA FAYETTE,NY,42.897641539,-76.10922523
13088,LIVERPOOL,NY,43.110495199,-76.18585573
13090,LIVERPOOL,NY,43.151169095,-76.22413168
13092,LOCKE,NY,42.649163172,-76.42648384
13101,MC GRAW,NY,42.59613286,-76.07825757
13103,MALLORY,NY,43.32704419,-76.10305694
13104,MANLIUS,NY,42.993043282,-75.97046954
13108,MARCELLUS,NY,42.982456996,-76.33232741
13110,MARIETTA,NY,42.887675488,-76.28356427
13111,MARTVILLE,NY,43.266411243,-76.61751227
13112,MEMPHIS,NY,43.097741897,-76.41362787
13114,MEXICO,NY,43.464953816,-76.2447388
13116,MINOA,NY,43.076194962,-76.00902074
13118,MORAVIA,NY,42.739341515,-76.40741666
13120,NEDROW,NY,42.957670031,-76.16089279
13122,NEW WOODSTOCK,NY,42.845311915,-75.86299797
13124,NORTH PITCHER,NY,42.637045929,-75.81146393
13126,OSWEGO,NY,43.445856061,-76.49085393
13131,PARISH,NY,43.4165996,-76.11349919
13132,PENNELLVILLE,NY,43.257260148,-76.23696943
13135,PHOENIX,NY,43.239224902,-76.31196263
13136,PITCHER,NY,42.602199403,-75.85053234
13140,PORT BYRON,NY,43.051505677,-76.64840957
13141,PREBLE,NY,42.761311712,-76.18068902
13142,PULASKI,NY,43.56024383,-76.13721229
13143,RED CREEK,NY,43.239736253,-76.71671813
13144,RICHLAND,NY,43.569084136,-75.9962807
13145,SANDY CREEK,NY,43.65238769,-76.12684936
13146,SAVANNAH,NY,43.086937712,-76.75750267
13147,SCIPIO CENTER,NY,42.775794874,-76.56653417
13148,SENECA FALLS,NY,42.906744856,-76.79104518
13152,SKANEATELES,NY,42.919034391,-76.40626693
13155,SOUTH OTSELIC,NY,42.656447539,-75.7779911
13156,STERLING,NY,43.326506301,-76.67575303
13158,TRUXTON,NY,42.718934537,-75.98266585
13159,TULLY,NY,42.809562662,-76.1360602
13160,UNION SPRINGS,NY,42.83048367,-76.66882859
13164,WARNERS,NY,43.090080268,-76.29628974
13165,WATERLOO,NY,42.906558717,-76.87671629
13166,WEEDSPORT,NY,43.049006963,-76.54515459
13167,WEST MONROE,NY,43.308016449,-76.06195554
13202,SYRACUSE,NY,43.044968405,-76.14964901
13203,SYRACUSE,NY,43.060097314,-76.13637193
13204,SYRACUSE,NY,43.046819404,-76.17566952
13205,SYRACUSE,NY,43.008187639,-76.14248246
13206,SYRACUSE,NY,43.067726509,-76.11000061
13207,SYRACUSE,NY,43.018571565,-76.16522621
13208,SYRACUSE,NY,43.073167791,-76.14781074
13209,SYRACUSE,NY,43.075518221,-76.23681588
